time,wind_mean_scalar,wind_mean_vector_magnitude_speed,wind_mean_vector_direction,wind_std_direction,wind_max,radiation_in_avg,precipitation_total,tair_ClimaVUE50_avg,vapor_pressure_ClimaVUE50_avg,barom_pressure_absolute_ClimaVUE50,humidity_rel_ClimaVUE50,tair_CS215_avg,humidity_rel_CS215,tair_HygroVUE10,humidity_rel_HygroVUE10,SWR_in,SWR_out,LWR_in,LWR_out,snow_height_laser
2021-05-29T17:10:00.000,3.209173,3.104397,339.3853,14.6359,6.42,107.4,0,5.13,5.47,801.84,62.21999,5.0774,63.5431,4.9656,64.06599,123.76,60.58,273.2,325.09,200.5
2021-05-29T17:20:00.000,2.96989,2.825524,320.0493,17.8586,7.05,116.8,0,5.12,5.54,801.84,62.83,5.0967,64.6133,4.964,65.0564,128.44,61.59,257.57,324.93,200.2
2021-05-29T17:30:00.000,2.74449,2.663733,334.2921,13.8945,5.05,120.9,0,5.099999,5.5,801.94,62.78,5.0978,63.4469,4.965,64.0355,112.02,54.21,254.05,324.39,201.2
2021-05-29T17:40:00.000,2.007694,1.916715,317.5166,17.24272,4.12,137.8,0,4.89,5.59,802,64.69,4.921599,65.5878,4.7642,65.9619,178.21,81.1,276.36,326.12,201.5
2021-05-29T17:50:00.000,2.208757,2.006005,311.4059,24.54104,5.88,247.5,0,5.14,5.65,801.78,64.52,5.2151,64.8447,4.9251,65.7876,223.28,103.46,274.19,327.77,201.5
2021-05-29T18:00:00.000,1.828353,1.712064,325.1924,20.42796,3.42,273.7,0,5.32,5.829999,801.73,65.56999,5.5565,64.58769,5.1219,66.02309,275.1,125.15,266.76,328.02,202.8
2021-05-29T18:10:00.000,1.789317,1.73434,319.1887,14.19806,3.24,252,0,5.33,5.849999,801.7999,65.93,5.4858,63.929,5.0899,65.51689,311.05,148.98,265.09,328.86,202.1
2021-05-29T18:20:00.000,2.234563,2.09322,323.2996,20.37162,4.15,221.1,0,5.08,5.7,801.95,64.88,5.3736,62.07809,4.9586,63.8305,73.23,35.28,238.3,323.35,200.8
2021-05-29T18:30:00.000,2.304633,2.252362,333.5036,12.19874,4.91,60.8,0,4.73,5.45,802.0699,63.37,4.6453,64.2159,4.5279,64.6869,65.67,33.05,236.69,322.03,201.4
2021-05-29T18:40:00.000,2.130847,2.030092,331.0146,17.61336,4.58,58.7,0,4.4,5.3,802.19,63.62,4.2061,65.26299,4.1252,65.32619,46.28,25.01,234.43,321.4,200.1
2021-05-29T18:50:00.000,2.2099,2.161002,342.9397,12.04881,4.92,47.7,0,4.36,5.2,802.23,62.52,4.2196,65.0078,4.1483,65.1055,51.35,26.69,240.92,321.52,201.1
2021-05-29T19:00:00.000,1.568653,1.476314,355.3023,19.6524,4.4,46.2,0,4.1,5.25,802.3,63.84999,4.1404,66.62309,4.021399,66.8102,37.54,19.72,241.29,319.83,201.9
2021-05-29T19:10:00.000,1.067547,0.8628027,19.93866,35.47293,2.81,30.7,0,3.75,5.32,802.3,66.73,3.7166,69.4241,3.6052,69.1848,23.56,13.19,238.04,318.48,202
2021-05-29T19:20:00.000,0.4313633,0.2931999,133.56,41.002,1.24,24.4,0,3.55,5.39,802.46,68.16,3.4418,71.3089,3.3708,70.8021,31.76,14.6,269.12,319.72,202.7
2021-05-29T19:30:00.000,0.6897566,0.6456493,143.2453,19.43183,2.59,28.7,0,3.5,5.4,802.59,68.62,3.4606,71.51769,3.2697,71.7401,21.45,9.49,305.44,321.58,202.6
2021-05-29T19:40:00.000,0.9099299,0.3854197,263.0151,61.49758,2.26,13.9,0,3.43,5.5,802.6799,70.06,3.3997,72.6381,3.237,72.5691,10.46,5.36,308.29,322.05,202.8
2021-05-29T19:50:00.000,1.039617,0.9616413,13.14604,22.18335,2.5,9,0,3.46,5.57,802.67,71.05,3.4414,74.5081,3.3428,73.6728,5.81,2.93,288.05,320.85,202.9
2021-05-29T20:00:00.000,0.10682,0.08026718,30.98405,31.28165,1.23,5.5,0,3.2,5.65,802.6899,73.34,3.1766,75.9797,3.1406,74.6053,3.46,1.41,286.85,319.35,202.4
2021-05-29T20:10:00.000,0.4952266,0.4527215,311.7614,23.73032,1.39,2.8,0,3.12,5.62,802.7499,73.78,3.0124,76.5876,2.9827,75.01949,0.69,0.23,297.9,320.08,202
2021-05-29T20:20:00.000,0.5677467,0.5432073,349.0907,16.83988,1.6,0.7,0,2.98,5.62,802.83,74.46,2.941,77.1619,2.9166,75.4173,-1.6,0.01,286.82,319.13,202.2
2021-05-29T20:30:00.000,0.3480633,0.198195,120.2056,47.53963,1.74,0,0,2.64,5.7,802.94,76.84,2.6145,79.4485,2.6329,76.7805,-2.91,0.01,271.71,317.55,202
2021-05-29T20:40:00.000,0.5207066,0.4422273,149.6522,31.44605,2.34,0,0,2.46,5.7,803.08,77.88,2.352,80.82109,2.2731,77.7603,-4,0.01,246.52,315.98,202.7
2021-05-29T20:50:00.000,1.510343,1.506317,157.3832,4.182156,3.24,0,0,2.12,5.65,803.2,79.45,2.1657,81.0839,1.8904,78.42519,-4.87,0,232.74,314.12,202.4
2021-05-29T21:00:00.000,0.6802834,0.5517285,167.5265,33.40455,2.32,0,0,1.89,5.55,803.17,79.25999,1.8672,81.0761,1.6511,78.0052,-4.31,0,231.86,313.63,202.1
2021-05-29T21:10:00.000,0.5138467,0.481869,143.8359,18.07326,3.01,0,0,1.64,5.47,803.09,79.66,1.7005,81.2989,1.4352,78.3286,-4.5,0,231.1,312.31,201.6
2021-05-29T21:20:00.000,0.4686033,0.4117516,152.9601,25.23476,1.75,0,0,1.29,5.38,803.13,80.27,1.392,81.8068,1.0665,78.9619,-3.7,0,242.26,312.82,201.8
2021-05-29T21:30:00.000,1.331657,1.319185,157.1153,7.838717,3.54,0,0,1.62,5.349999,803.2,77.75,1.5813,81.1449,1.0631,79.2732,-3.69,0,247.63,313.14,202
2021-05-29T21:40:00.000,1.594133,1.56975,151.7937,10.01766,2.91,0,0,1.05,5.4,803.24,81.81,1.2342,83.1006,0.8325,80.6904,-2.83,0,259.95,313.39,202
2021-05-29T21:50:00.000,1.228267,1.199483,156.1867,12.39972,4.15,0,0,1.43,5.4,803.29,79.67999,1.4365,81.1636,0.8844999,79.6756,-2.35,0,275.84,315.4,203.1
2021-05-29T22:00:00.000,2.149793,2.137352,149.6578,6.161994,3.89,0,0,1.13,5.43,803.31,81.99,1.2919,83.3584,0.9342999,80.9192,-1.8,0,284.3,316.12,203.5
2021-05-29T22:10:00.000,1.799116,1.78119,160.5414,8.085402,3.61,0,0,1.57,5.5,803.3,80.73,1.5164,81.9058,0.9995999,80.4575,-1,0,293.6,317.2,202.8
2021-05-29T22:20:00.000,1.39601,1.353864,166.3481,14.07397,3.57,0,0,1.92,5.51,803.3,78.93999,1.9624,79.1009,1.4608,77.8528,-2.26,0,280.58,316.05,202.2
2021-05-29T22:30:00.000,1.9453,1.926745,154.0413,7.910725,3.61,0,0,1.5,5.599999,803.24,81.46999,1.6943,81.4315,1.3376,79.3368,-3.03,-0.01,276.17,315.38,202.4
2021-05-29T22:40:00.000,1.25097,1.236243,158.2501,8.788554,3.38,0,0,1.64,5.599999,803.2,80.95,1.6771,81.4502,1.2306,79.6453,-1.97,0,288.82,316.3,202
2021-05-29T22:50:00.000,1.01185,1.001692,144.4508,8.115816,2.44,0,0,1.54,5.599999,803.28,81.56,1.6239,82.0694,1.2827,79.6876,-1.83,-0.01,286.27,316.1,202
2021-05-29T23:00:00.000,0.5512499,0.3047709,225.0145,54.16276,2.19,0,0,1.51,5.599999,803.27,81.95,1.577,82.3721,1.3366,79.52959,-1.4,-0.01,290.96,316.04,202.1
2021-05-29T23:10:00.000,1.663713,1.648789,153.9135,7.671654,3.42,0,0,1.4,5.599999,803.27,82.46,1.5021,83.0013,1.2715,80.0858,-2.02,0,286.27,315.82,203.4
2021-05-29T23:20:00.000,1.32643,1.315496,156.3395,7.354133,2.92,0,0,1.44,5.599999,803.29,83.00999,1.4753,83.0275,1.1188,80.7194,-1.94,0,283.24,315.7,202.5
2021-05-29T23:30:00.000,0.7681567,0.7490894,158.0664,12.76159,2.08,0,0,1.41,5.599999,803.24,82.63,1.4319,83.2744,1.0906,80.6642,-1.51,0,287.96,315.95,202.6
2021-05-29T23:40:00.000,1.070323,1.033019,151.047,15.12194,2.48,0,0,1.39,5.599999,803.29,83.06999,1.4257,83.711,1.1254,80.9469,-2,0,279.42,315.47,202.4
2021-05-29T23:50:00.000,0.5422667,0.5073562,158.7428,20.55213,1.98,0,0,1.38,5.599999,803.25,82.41,1.4568,82.9929,1.1005,80.5037,-2.92,0,267.36,313.43,202.3
2021-05-30T00:00:00.000,1.174203,1.1644,150.7918,7.401018,2.2,0,0,1.13,5.58,803.3,84.03,1.2251,84.0154,0.9553,80.9272,-3.81,-0.01,245.5,311.28,202.4
2021-05-30T00:10:00.000,1.936807,1.922412,141.1543,6.982981,2.88,0,0,0.56,5.48,803.25,86.42999,0.7266999,85.62669,0.5022,82.1027,-4.75,0,228.12,309.17,202.6
2021-05-30T00:20:00.000,1.8228,1.795867,150.0239,9.845941,3.04,0,0,0.33,5.37,803.22,85.74999,0.4645,86.0737,0.1385,82.7708,-4.05,0,229.44,308.54,202.4
2021-05-30T00:30:00.000,1.725617,1.705344,150.3849,8.779538,3.62,0,0,0.42,5.3,803.35,84.46,0.573,84.8146,0.1111,82.14799,-4.36,-0.01,228.09,307.5,202.9
2021-05-30T00:40:00.000,1.516223,1.470072,148.6199,14.13173,2.84,0,0,0.02,5.24,803.38,85.75999,0.1462,85.45979,-0.16,82.1765,-3.98,0,234.87,307.21,202.3
2021-05-30T00:50:00.000,1.996587,1.991682,146.8239,4.014648,3.32,0,0,-0.11,5.2,803.32,84.66,0.09019999,85.5723,-0.3093,82.6508,-3.03,0,257.01,308.87,202.6
2021-05-30T01:00:00.000,2.095893,2.084002,147.0824,6.101181,4.03,0,0,0.02,5.2,803.3,84.56999,0.1852,85.021,-0.2943,82.73869,-2.5,0,253.44,309.85,202.6
2021-05-30T01:10:00.000,1.901037,1.8863,150.7289,7.131572,3.54,0,0,-0.05999999,5.2,803.25,85.66,0.0873,85.6298,-0.3009,82.77879,-4.29,0,227.21,307.39,202.7
2021-05-30T01:20:00.000,2.473847,2.467539,159.9804,4.090017,4.76,0,0,-0.12,5.2,803.17,85.66,-0.0845,86.0871,-0.5103,83.1501,-4.16,0,226.06,306.57,203.4
2021-05-30T01:30:00.000,1.832927,1.788767,165.4015,12.57267,4.24,0,0,0.56,5.2,803.1,81.98,0.5189999,82.2366,-0.1705,81.1599,-3.32,0,245.57,307.45,203.2
2021-05-30T01:40:00.000,1.84975,1.800168,164.5598,13.26137,3.81,0,0,0.4899999,5.2,803.1,82.14,0.5761,81.58189,0.0276,79.9867,-2.21,0.01,273.23,310.52,202.8
2021-05-30T01:50:00.000,0.6936766,0.6691593,142.8381,14.44656,2.41,0,0,0.23,5.2,803,83.85,0.4847,82.9399,0.062,80.77029,-2,0,272.03,310.03,202.2
2021-05-30T02:00:00.000,1.0094,0.9854882,145.4867,12.46692,2.08,0,0,0.33,5.2,803.04,83.45,0.3756,83.7417,-0.0326,81.575,-2.77,0,259.09,309.49,202.5
2021-05-30T02:10:00.000,1.51459,1.503666,150.4501,6.878937,3.33,0,0,0.32,5.2,802.95,83.53999,0.428,83.6615,-0.007799999,81.49239,-2.96,-0.01,252.48,309.19,203.1
2021-05-30T02:20:00.000,1.721697,1.693978,144.6558,10.27765,3.47,0,0,0.28,5.2,802.91,83.86,0.4472,83.0402,0.0242,80.8388,-2.77,0,252.22,308.94,203.2
2021-05-30T02:30:00.000,1.201317,1.155567,177.7829,15.80708,2.92,0,0,0.27,5.2,802.87,83.17,0.3673,83.1464,0.0106,80.5378,-3.72,0,244.98,307.46,202.4
2021-05-30T02:40:00.000,1.371347,1.354804,151.7048,8.896355,2.65,0,0,-0.11,5.14,802.87,84.34999,0.0155,83.2527,-0.227,80.1902,-4.13,0,234.05,305.7,202.8
2021-05-30T02:50:00.000,1.471633,1.44108,161.2669,11.67112,3.13,0,0,-0.13,5.03,802.84,83.09999,-0.1036,82.4147,-0.5131,80.0546,-4.59,0,221.53,304.03,203
2021-05-30T03:00:00.000,1.5337,1.443831,157.241,19.60733,2.97,0,0,-0.15,4.97,802.7899,82.7,-0.0782,81.4893,-0.417,79.02339,-4.51,0,218.99,303.61,203.3
2021-05-30T03:10:00.000,2.024517,1.918621,159.0664,18.52526,4.26,0,0,-0.21,4.9,802.7499,81.36,-0.136,81.0399,-0.4774,78.6763,-5.14,0,217.7,302.51,203.7
2021-05-30T03:20:00.000,2.10602,2.081969,143.4477,8.656157,3.69,0,0,-0.43,4.86,802.7,82.23,-0.304,81.2326,-0.6758,78.7678,-4.24,0,217.71,302.95,203.4
2021-05-30T03:30:00.000,1.855957,1.728202,160.2333,21.25151,4.16,0,0,-0.18,4.78,802.7,79.77,-0.2119,78.588,-0.6459,76.9109,-4.4,0,217.72,302.4,203.3
2021-05-30T03:40:00.000,1.7003,1.626851,169.2951,16.83505,4.35,0,0,-0.09,4.7,802.67,78.08,-0.0165,76.7354,-0.2559,74.5374,-4.92,0,217.12,300.96,203.2
2021-05-30T03:50:00.000,1.410547,1.336852,168.5464,18.51439,3.57,0,0,-0.32,4.7,802.6899,79.38,-0.297,77.67799,-0.5766,75.2579,-3.43,0.01,219.04,301.97,202.8
2021-05-30T04:00:00.000,1.392417,1.314212,157.2354,19.19622,3.13,0,0,-0.78,4.679999,802.6899,80.14,-0.619,79.2984,-0.8497999,76.5618,-3.86,0,217.43,298.75,202.8
2021-05-30T04:10:00.000,2.560087,2.528,151.6287,9.068132,4.51,0,0,-0.86,4.599999,802.62,80.7,-0.804,80.6441,-1.1779,78.2215,-2.54,0.01,243.55,303.26,203.3
2021-05-30T04:20:00.000,2.48136,2.438676,149.7582,10.62364,4.02,0.1,0,-0.65,4.67,802.6,79.74,-0.5457,79.9798,-1.0994,78.65459,-0.14,0.21,273.63,306.32,203.4
2021-05-30T04:30:00.000,2.44118,2.425683,160.0149,6.453628,4.5,1.6,0,-0.27,4.74,802.62,79.38,-0.1818,78.7599,-0.8554999,78.4751,1.3,1.02,276.11,307.53,203.3
2021-05-30T04:40:00.000,1.597727,1.552187,156.7076,13.67505,2.86,4.3,0,-0.24,4.82,802.55,80.53999,-0.0944,79.4524,-0.6590999,78.67989,7.74,3.72,273.15,308.55,202.7
2021-05-30T04:50:00.000,1.24509,1.232877,145.0515,8.02223,2.61,14.6,0,-0.23,4.89,802.5,81.39,-0.0115,80.18,-0.4586,78.7384,20.35,9.41,263.94,308.47,202.7
2021-05-30T05:00:00.000,1.721533,1.698955,154.2151,9.276176,3.46,24.5,0,-0.3,4.9,802.59,82.64,-0.1401,81.0862,-0.447,78.84819,26.37,12.4,246.64,307.22,203
2021-05-30T05:10:00.000,1.51165,1.50441,154.0492,5.605721,2.96,29.3,0,-0.27,4.9,802.5099,81.75,-0.1915,81.02449,-0.5208,78.9431,30.28,15.02,243.86,306.55,202.8
2021-05-30T05:20:00.000,2.122027,2.103843,175.099,7.498134,5.3,37.5,0,0.32,4.9,802.45,78.34,0.2811,76.5303,-0.1449,75.3854,38.09,19.16,241.4,307.68,203.6
2021-05-30T05:30:00.000,2.64257,2.597219,170.2894,10.61122,5.31,31.9,0,0.52,4.9,802.24,76.5,0.5789,73.5965,0.1552,72.95589,24.27,14.68,221.47,305.27,203.5
2021-05-30T05:40:00.000,2.359513,2.304637,176.9618,12.35277,4.75,23.7,0,0.34,4.809999,802.26,77.06999,0.4109,73.5255,0.079,72.40309,21.3,14.18,218.65,304.25,203.9
2021-05-30T05:50:00.000,1.684783,1.627245,184.1345,14.96895,4.9,21.3,0,0.22,4.73,802.21,76.06999,0.2542,73.7381,0.0596,71.8936,21.49,14.17,216.64,302.76,203.4
2021-05-30T06:00:00.000,1.896137,1.715543,160.5302,24.99777,4.19,22.1,0,-0.22,4.679999,802.24,77.53999,-0.1217,74.83369,-0.295,72.7503,23.45,15.41,215.8,301.64,203.7
2021-05-30T06:10:00.000,2.437097,2.425818,152.4207,5.510242,4.79,24.2,0,-0.63,4.59,802.34,78.63,-0.5741,76.1671,-0.7531999,73.86189,25.97,17.86,216.07,302.39,204
2021-05-30T06:20:00.000,2.49753,2.422802,168.0133,14.01106,5.12,26.2,0,-0.23,4.5,802.34,74.7,-0.2663,74.14369,-0.7506,73.3405,28.58,18.83,215.8,301.86,203.7
2021-05-30T06:30:00.000,2.667233,2.616915,162.3615,11.12539,5.68,28.8,0,-0.39,4.5,802.23,75.77,-0.2343,72.8428,-0.5908,71.8764,31.36,20.5,214.72,301.11,204
2021-05-30T06:40:00.000,2.630973,2.611957,163.0608,6.886323,5.4,31.5,0,-0.7,4.45,802.2,77.11,-0.6712,74.9614,-1.0132,73.44679,34.9,22.54,215.09,301.06,204.1
2021-05-30T06:50:00.000,2.667233,2.629976,159.3588,9.573271,5.22,34.7,0,-0.62,4.44,802.17,76.2,-0.5121,74.7403,-0.9219,73.5708,38.66,25.09,215.96,301.78,203.9
2021-05-30T07:00:00.000,2.644367,2.613015,152.2986,8.819757,5.45,38,0,-0.48,4.51,802.08,76.78999,-0.3982,75.6375,-0.8654,74.4489,42.04,27.76,216.23,301.89,203.7
2021-05-30T07:10:00.000,2.44804,2.440231,153.5712,4.574873,4.55,41.6,0,-0.27,4.599999,802.02,76.9,-0.2031,75.7213,-0.7706,75.0831,46.69,30.73,217.08,302.84,203.6
2021-05-30T07:20:00.000,2.154857,2.14632,158.4974,5.09837,4.19,44.5,0,0.28,4.67,802.0099,74.71999,0.3461,73.3865,-0.3478,73.7063,49.64,32.48,217.53,302.66,203.4
2021-05-30T07:30:00.000,2.139503,2.100773,153.8193,10.89814,5.07,100.3,0,0.6,4.71,801.97,74.14999,0.6851,70.5706,0.0228,71.24319,501.09,200.06,221.65,309.78,203.2
2021-05-30T07:40:00.000,2.121537,2.080202,149.8059,11.3062,4.4,459.6,0,1.53,5.079999,801.45,74.39999,1.489,67.9954,1.1337,68.59959,546.78,237.02,218.12,320.79,201.5
2021-05-30T07:50:00.000,2.20157,2.19597,159.412,4.085138,4.45,489.6,0,1.86,5.21,801.24,74.46,2.1726,63.7722,2.4829,62.4598,579.45,249.87,219.47,324.62,202.1
2021-05-30T08:00:00.000,1.284453,1.194826,140.3694,21.3967,4.14,515.8,0,2.95,5.13,801.29,68.06999,2.6509,61.1437,3.2694,59.6027,606.05,262.42,219.4,326.67,202.2
2021-05-30T08:10:00.000,1.11279,1.071424,132.8102,15.61715,3.07,339.9,0,3.69,5.07,801.15,64.49,3.0846,59.3829,3.0828,59.4119,640.43,275.8,220.22,329.68,203.3
2021-05-30T08:20:00.000,1.532883,1.460686,140.3134,17.57881,3.65,102.1,0,4.25,5.08,801.18,60.99,3.4817,57.73719,3.6758,57.3343,672.23,285.37,221.5,330.45,202.9
2021-05-30T08:30:00.000,2.003937,1.931995,158.5082,15.34737,3.8,65.3,0,3.4,4.84,801.0499,61.76,3.3533,56.475,4.276299,53.6343,703.59,298.71,223.08,331.86,203.7
2021-05-30T08:40:00.000,1.708467,1.666824,162.2113,12.64599,3.71,66.8,0,3.94,4.789999,801.09,60.04,3.5018,55.6466,4.6787,51.8932,728.5,310.42,224.01,334.62,203.5
2021-05-30T08:50:00.000,1.553463,1.533094,164.906,9.275185,3.84,76.4,0,3.88,4.809999,801.0099,59.66,3.9183,54.1991,5.135,50.6016,759.02,320.32,226.31,334.25,203.6
2021-05-30T09:00:00.000,2.310023,2.296486,162.7901,6.200617,4.36,70,0,3.79,4.81,801.04,60.43999,3.5918,54.8194,4.9466,50.8575,785.61,331.05,227.4,334.87,200.8
2021-05-30T09:10:00.000,1.943993,1.935514,144.7231,5.349673,3.22,70.2,0,5.19,4.86,801.1,53.93,3.9092,53.9874,4.6927,52.05099,811.41,341.14,227.19,336.93,198.3
2021-05-30T09:20:00.000,1.989237,1.953287,159.7361,10.8891,3.63,73.1,0,4.41,4.84,801,57.68999,3.996,53.6613,4.9245,51.51509,839.31,350.16,228.76,337.34,198.2
2021-05-30T09:30:00.000,2.263147,2.235477,152.2664,8.956265,3.86,73.5,0,4.69,4.849999,801.0599,56.23,4.0211,53.8111,4.8731,51.6496,862.44,357.64,229.8,337.45,195.9
2021-05-30T09:40:00.000,2.508963,2.478719,157.2516,8.893255,4.87,74.9,0,4.62,4.75,801.1,55.68,3.992,52.3048,4.946,50.4531,885.16,368.26,231.22,339.64,194.2
2021-05-30T09:50:00.000,2.399857,2.381892,157.4246,7.008221,4.2,549.9,0,4.53,4.72,800.97,55.8,4.176,52.7687,5.1159,50.3708,908.28,374.92,232.64,340.08,189
2021-05-30T10:00:00.000,2.428113,2.418606,161.2361,5.06856,4.79,800.5,0,4.099999,4.67,800.97,57.37,4.2272,51.8848,5.4519,48.7269,926.75,384.04,233.72,343.13,188.1
2021-05-30T10:10:00.000,2.268373,2.265105,150.1031,3.074421,3.59,818.4,0,5.28,4.679999,800.9399,52.86,4.6818,50.0953,5.7129,47.6378,945.65,389.3,234.05,343.05,188
2021-05-30T10:20:00.000,2.363106,2.271127,158.8552,15.98047,4.16,835.6,0,4.96,4.67,801.08,53.13,4.8404,48.3356,5.9477,46.0956,965.11,394.76,235.38,343.14,187.6
2021-05-30T10:30:00.000,2.47401,2.464605,167.413,4.994294,4.85,852.5,0,4.5,4.57,801.03,54.5,4.72,48.5622,6.3237,44.6245,980.87,399.32,235.74,343.27,187.4
2021-05-30T10:40:00.000,2.316884,2.307066,166.814,5.272618,4.38,866.5,0,4.66,4.52,801.03,53.46999,4.9316,47.6565,6.5792,44.0127,995.99,405.01,237.65,344.48,186.9
2021-05-30T10:50:00.000,2.46225,2.43923,161.9597,7.831904,4.85,880.6,0,4.96,4.45,801.09,51.5,5.1638,46.7048,6.6157,43.3974,1008.89,407.81,238.38,345.03,184.9
2021-05-30T11:00:00.000,2.557473,2.542914,169.5136,6.11146,4.78,890.5,0,5,4.41,801.13,50.99,5.2971,44.9868,6.893899,41.5669,1016.98,413.35,239.78,346.96,183.2
2021-05-30T11:10:00.000,2.509617,2.470097,159.49,10.16457,5.25,901.5,0,5.27,4.53,801.12,50.85,5.5275,46.1405,7.0647,43.6209,1029.86,414.07,239.88,344.8,182.4
2021-05-30T11:20:00.000,2.421254,2.388455,160.8397,9.427428,4.47,907.5,0,5.54,4.54,801.11,49.94,5.6303,46.1816,7.1903,43.3926,1038.76,416.59,240.96,347.14,180.9
2021-05-30T11:30:00.000,2.979853,2.965189,167.566,5.682217,5.26,915.3,0,5.33,4.43,801.12,49.65,5.6252,43.5734,7.4336,40.2998,1044.5,414.82,242.08,346.16,179.5
2021-05-30T11:40:00.000,2.548653,2.49523,152.8803,11.72719,4.85,920.5,0,6.41,4.56,801.13,47.84,6.0229,45.3137,7.4092,42.6348,1048.23,413.68,242.37,346.66,177.2
2021-05-30T11:50:00.000,2.607453,2.55292,154.2915,11.71403,4.68,925.2,0,6.37,4.66,801.25,48.65,6.1982,44.8271,7.2469,43.1853,1052,412.92,244.38,347.83,173.7
2021-05-30T12:00:00.000,2.16384,2.091864,167.1508,14.77287,4.32,930.2,0,6.28,4.61,801.36,48.3,6.464999,43.9285,7.85,41.4176,1058.91,411.31,244.1,348.67,171.4
2021-05-30T12:10:00.000,2.12366,2.105891,169.9061,7.409176,4.07,932.6,0,6.16,4.65,801.3199,49.27,6.616599,44.0056,8.734499,39.7741,1060.77,410.99,245.62,349.4,170.5
2021-05-30T12:20:00.000,2.103406,2.058504,160.465,11.83476,3.8,934.2,0,6.739999,4.7,801.17,47.35,6.8293,44.3645,9.0197,39.5998,1059.76,410.17,247.08,352.44,167.3
2021-05-30T12:30:00.000,1.832273,1.765252,159.0263,15.49163,3.84,934.2,0,6.989999,4.75,801.1,47.49,7.1128,43.5961,9.1565,39.229,1056.43,405.13,247.32,352.14,165.7
2021-05-30T12:40:00.000,1.591193,1.573989,165.9975,8.422506,3.64,933.9,0,7.1,4.8,801.11,47.53,7.4787,42.9325,9.7591,38.0414,1050,405.86,248.56,356.28,163.9
2021-05-30T12:50:00.000,1.688703,1.645444,163.4257,12.96426,5.56,932.1,0,7.28,4.95,801.0499,48.51,7.7546,43.6686,9.5338,39.8057,1046.83,401.38,248.91,353.63,162
2021-05-30T13:00:00.000,2.049016,1.954119,155.3875,17.43172,4.63,927.4,0,7.11,5.04,800.96,49.42,7.454999,46.2067,9.357,41.7544,1038.2,393.68,247.25,352.12,160.9
2021-05-30T13:10:00.000,0.93933,0.6872622,358.3841,39.80667,4.3,922.2,0,8.719999,5.12,800.95,45.63,8.7752,41.7082,8.574999,42.1971,1026.83,387.34,242.57,345.31,158.3
2021-05-30T13:20:00.000,2.037257,1.951638,345.1061,16.6053,5.15,917.1,0,7.94,4.9,800.9399,45.85,8.236899,40.7038,7.546599,42.9626,1018.79,384.77,245.33,352.55,155.8
2021-05-30T13:30:00.000,2.010797,1.896926,341.2605,19.27553,3.79,912.5,0,7.94,4.87,800.89,45.66,8.239,41.2466,7.4532,43.7405,1012.75,379.05,243.37,346.35,157.2
2021-05-30T13:40:00.000,1.865103,1.780541,341.5913,17.24734,5.58,906.2,0,8.179999,4.96,800.8,45.37,8.2338,42.5138,7.4311,44.8868,997.13,374.27,244.97,345.72,156
2021-05-30T13:50:00.000,2.630483,2.594826,345.9864,9.430705,4.58,895,0,7.9,5.06,800.86,47.43,8.203799,43.155,7.4433,45.6224,972.96,365.86,245.83,349.31,154.9
2021-05-30T14:00:00.000,2.116473,2.028512,341.2765,16.51291,4.82,882.5,0,8.2,4.98,800.95,45.91,8.158299,43.4256,7.538499,45.4228,960.15,364.09,248.48,351.5,154.7
2021-05-30T14:10:00.000,3.037183,2.780446,349.6288,23.55015,6.37,870.1,0,7.98,5.11,800.95,47.81,8.100699,44.9375,7.4986,46.9462,943.93,354.92,245.25,346.53,150.5
2021-05-30T14:20:00.000,2.330276,2.218743,324.1902,17.72085,4.88,863.7,0,8.089999,5,800.91,46.24,8.009199,43.8057,7.4172,45.7684,932.37,353.14,248.2,349.76,149.9
2021-05-30T14:30:00.000,2.40443,2.326013,337.7999,14.62797,5.42,847.4,0,8.129999,5.03,800.9,46.87,8.1501,44.9864,7.5078,46.8428,908.15,345.15,247.45,347.76,148.1
2021-05-30T14:40:00.000,2.850167,2.606567,342.5978,23.68037,6.21,833.2,0,8.08,5.11,800.85,47.43,8.028899,45.5994,7.5102,47.1586,890.27,333.42,248.03,347.81,145.9
2021-05-30T14:50:00.000,2.83171,2.754768,341.5133,13.35186,5.76,825.3,0,8.17,5.25,800.78,48.48,8.1963,47.5909,7.578,49.4567,561.93,328.17,250.4,348.57,142.9
2021-05-30T15:00:00.000,2.627543,2.597247,340.6003,8.69771,4.62,823.7,0,8.21,5.25,800.71,48.44,8.1046,47.0225,7.612,48.3945,350.21,353.5,261.09,351.44,141
2021-05-30T15:10:00.000,2.626236,2.49675,314.5777,17.98583,4.79,772.2,0,8.17,5.34,800.8,49.21,8.106699,48.6774,7.5307,50.1877,937.15,346.87,273.49,352.31,141
2021-05-30T15:20:00.000,2.99831,2.900792,342.6488,14.60799,6.86,875,0,8.309999,5.47,800.83,49.45,8.183199,48.7551,7.6048,50.3426,930.82,342.58,271.94,350.22,141.1
2021-05-30T15:30:00.000,3.180753,3.029929,351.243,17.63823,5.61,811,0,8.17,5.55,800.88,50.87,8.1341,50.0022,7.625899,51.25359,822.59,301.37,261.34,349.2,139.8
2021-05-30T15:40:00.000,2.55584,2.335301,338.1593,23.79363,6.15,772.1,0,8.32,5.44,800.8,49.72,8.1479,48.3055,7.6103,49.9136,844.66,311.54,273.32,352.75,138.6
